Year,Warehouse,Division,Category Description,Style Description,Color,$ Unit Price - Outlet MSRP,$ Unit Cost - Standard,margin $,margin %,quantity
2015,Orlando,Mens,T-shirts,STAPLE PREM DRFT IN,00A,25,5.36,19.64,0.7856,21841
2015,Orlando,Mens,T-shirts,JHN JHN PHTO PREM SHOR IN,00A,25,5.33,19.67,0.7868,14338
2015,Orlando,Mens,T-shirts,JHN JHN PHTO PREM SHOR IN,00AA,25,5.33,19.67,0.7868,22434
2015,Orlando,Mens,T-shirts,CALI VIBES PREM SHOR FO,00AA,25,5.2,19.8,0.792,23385
2015,Orlando,Mens,T-shirts,CALI VIBES PREM SHOR FO,10AA,25,5.2,19.8,0.792,18282
2015,Orlando,Mens,T-shirts,STAPLE TRIB PREM SHOR FO,00LP,25,5.15,19.85,0.794,21325
2015,Orlando,Mens,T-shirts,STAPLE TRIB PREM SHOR FO,CHVE,25,5.15,19.85,0.794,11763
2015,Orlando,Mens,T-shirts,STAPLE TRIB PREM SHOR FO,DPO,25,5.15,19.85,0.794,19537
2015,Orlando,Mens,T-shirts,JHN JHN PHTO PREM SHOR IN,HBK,25,5.07,19.93,0.7972,24946
2015,Orlando,Mens,T-shirts,ht,HBK1,25,5.05,19.95,0.798,13085
2015,Orlando,Mens,T-shirts,ht,HBK2,25,5.05,19.95,0.798,23274
2015,Orlando,Mens,T-shirts,CLRKLTTLWHITE PREM SHOR Q,10A,25,4.96,20.04,0.8016,16282
2015,Orlando,Mens,T-shirts,ACCREDITED PREM SHOR FO,00A,25,4.95,20.05,0.802,15917
2015,Orlando,Mens,T-shirts,ACCREDITED PREM SHOR FO,HKG,25,4.95,20.05,0.802,12703
2015,Orlando,Mens,T-shirts,ICON PREM SHOR IN,H80S,25,4.95,20.05,0.802,24137
2015,Orlando,Mens,T-shirts,DAY DREAMING PREM SHOR FO,10A,25,4.85,20.15,0.806,22621
2015,Orlando,Mens,T-shirts,KING ON MAIN PREM SHOR FO,3JC,25,4.78,20.22,0.8088,22963
2015,Orlando,Mens,T-shirts,JON ROSE PREM SHOR IN,HBK,25,4.76,20.24,0.8096,11447
2015,Orlando,Mens,T-shirts,JON ROSE PREM SHOR IN,HBK1,25,4.76,20.24,0.8096,20617
2015,Orlando,Mens,T-shirts,CROP CIRCLE PREM SHOR FO,HBK,25,4.75,20.25,0.81,18854
2015,Orlando,Mens,T-shirts,CROP CIRCLE PREM SHOR FO,HTR,25,4.75,20.25,0.81,12792
2015,Orlando,Mens,T-shirts,REVERB PREM SHRT,10A,25,4.75,20.25,0.81,18106
2015,Orlando,Mens,T-shirts,RUBIX PREM SHOR FO,10A,25,4.75,20.25,0.81,20739
2015,Orlando,Mens,T-shirts,RUBIX PREM SHOR FO,H4JV,25,4.75,20.25,0.81,17021
2015,Orlando,Mens,T-shirts,RUBIX PREM SHOR FO,HBK,25,4.75,20.25,0.81,21371
2015,Orlando,Mens,T-shirts,SLICED PREM SHOR FO,10A,25,4.75,20.25,0.81,11227
2015,Orlando,Mens,T-shirts,SUNSCREEN PREM SHOR FO,HBK,25,4.75,20.25,0.81,11823
2015,Orlando,Mens,T-shirts,TRUE STP PREM SHRT FO,HBK,25,4.75,20.25,0.81,13182
2015,Orlando,Mens,T-shirts,TRUE STP PREM SHRT FO,HNV,25,4.75,20.25,0.81,13311
2015,Orlando,Mens,T-shirts,WALROSS PREM SHOR FO,10A,25,4.75,20.25,0.81,24955
2015,Orlando,Mens,T-shirts,HALFER PREM SHOR FO,00A,25,4.7,20.3,0.812,14457
2015,Orlando,Mens,T-shirts,HALFER PREM SHOR FO,10A,25,4.7,20.3,0.812,13742
2015,Orlando,Mens,T-shirts,ICN SLSH DST PREM SHOR FO,10AA,25,4.7,20.3,0.812,19547
2015,Orlando,Mens,T-shirts,LAGER PREM SHOR FO,HBK,25,4.7,20.3,0.812,20932
2015,Orlando,Mens,T-shirts,ICON SLASH PREM FO,06G,25,4.65,20.35,0.814,12419
2015,Orlando,Mens,T-shirts,ICON SLASH PREM FO,H80S,25,4.65,20.35,0.814,18204
2015,Orlando,Mens,T-shirts,ICON SLASH PREM FO,HNV,25,4.65,20.35,0.814,24418
2015,Orlando,Mens,T-shirts,LONG LAST PREM SHOR FO,00A,25,4.65,20.35,0.814,19494
2015,Orlando,Mens,T-shirts,LONG LAST PREM SHOR FO,HTR,25,4.65,20.35,0.814,21204
2015,Orlando,Mens,T-shirts,OO PUSH TH PREM SHRT FO,HKG,25,4.65,20.35,0.814,16657
2015,Orlando,Mens,T-shirts,OAO TONAL PREM SHOR FO,10A,25,4.65,20.35,0.814,22837
2015,Orlando,Mens,T-shirts,OAO TONAL PREM SHOR FO,HBK,25,4.65,20.35,0.814,24799
2015,Orlando,Mens,T-shirts,CREATURE PREM SHOR FO,06G,25,4.65,20.35,0.814,20703
2015,Orlando,Mens,T-shirts,CREATURE PREM SHOR FO,HRY,25,4.65,20.35,0.814,10540
2015,Orlando,Mens,T-shirts,CREATURE PREM SHOR FO,HTR,25,4.65,20.35,0.814,22835
2015,Orlando,Mens,T-shirts,GREASER PREM SHOR FO,BLK,25,4.65,20.35,0.814,14887
2015,Orlando,Mens,T-shirts,GREASER PREM SHOR FO,HBK,25,4.65,20.35,0.814,22240
2015,Orlando,Mens,T-shirts,GREASER PREM SHOR FO,HNV,25,4.65,20.35,0.814,15684
2015,Orlando,Mens,T-shirts,GREASER PREM SHOR FO,HTR,25,4.65,20.35,0.814,14153
2015,Orlando,Mens,T-shirts,GREASER PREM SHOR FO,WHT,25,4.65,20.35,0.814,14875
2015,Orlando,Mens,T-shirts,POWER ON PREM SHOR FO,H3KJ,25,4.65,20.35,0.814,16250
2015,Orlando,Mens,T-shirts,TAKE DOWN PREM SHOR FO,10A,25,4.65,20.35,0.814,22894
2015,Orlando,Mens,T-shirts,TAKE DOWN PREM SHOR FO,H4JV,25,4.65,20.35,0.814,10789
2015,Orlando,Mens,T-shirts,TAKE DOWN PREM SHOR FO,HBK,25,4.65,20.35,0.814,13645
2015,Orlando,Mens,T-shirts,BROGUY PREM SHOR FO,06G,25,4.6,20.4,0.816,15071
2015,Orlando,Mens,T-shirts,BROGUY PREM SHOR FO,6DV,25,4.6,20.4,0.816,21903
2015,Orlando,Mens,T-shirts,BROGUY PREM SHOR FO,H3KC,25,4.6,20.4,0.816,24695
2015,Orlando,Mens,T-shirts,BROGUY PREM SHOR FO,H4JV,25,4.6,20.4,0.816,17475
2015,Orlando,Mens,T-shirts,FLORIDA ICON PREM FO,BLU1,25,4.6,20.4,0.816,11990
2015,Orlando,Mens,T-shirts,SKULLY PREM SHOR FO,HBK,25,4.6,20.4,0.816,24922
2015,Orlando,Mens,T-shirts,RUBIX PREM SHOR IN,H71R,25,4.59,20.41,0.8164,24454
2015,Orlando,Mens,T-shirts,TEMPO PREM SHOR IN,00A,25,4.58,20.42,0.8168,20075
2015,Orlando,Mens,T-shirts,MINIMAL PREM SHOR FO,HTR,25,4.56,20.44,0.8176,13593
2015,Orlando,Mens,T-shirts,CALI VIBES PREM SHOR PS,BLK,25,4.53,20.47,0.8188,14826
2015,Orlando,Mens,T-shirts,PORT PREM SHOR IN,HBK,25,4.52,20.48,0.8192,24863
2015,Orlando,Mens,T-shirts,TROPICL DRMS PREM SHOR IN,H4BK,25,4.52,20.48,0.8192,24112
2015,Orlando,Mens,T-shirts,BONES PREM SHOR FO,10A,25,4.5,20.5,0.82,13963
2015,Orlando,Mens,T-shirts,HISTORY PREM SHOR FO,HNV,25,4.5,20.5,0.82,19175
2015,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,H71R,25,4.49,20.51,0.8204,24610
2015,Orlando,Mens,T-shirts,RUBIX PREM SHOR IN,44B,25,4.44,20.56,0.8224,15660
2015,Orlando,Mens,T-shirts,BANDANAICON PREM SHOR PS,BLK,24.95,4.35,20.6,0.825651303,10888
2015,Orlando,Mens,T-shirts,STRIPPED PREM SHOR IN,3FS,25,4.4,20.6,0.824,14691
2015,Orlando,Mens,T-shirts,THE KILL PREM SHOR IN,6CQ,25,4.4,20.6,0.824,16431
2015,Orlando,Mens,T-shirts,HALFER PREM SHOR IN,00A,25,4.39,20.61,0.8244,17961
2015,Orlando,Mens,T-shirts,CHUEY PREM SHOR IN,00AA,25,4.38,20.62,0.8248,24855
2015,Orlando,Mens,T-shirts,CIRCLE ICON PREM SHOR FO,H4JV,25,4.35,20.65,0.826,17702
2015,Orlando,Mens,T-shirts,CIRCLE ICON PREM SHOR FO,HGL,25,4.35,20.65,0.826,15880
2015,Orlando,Mens,T-shirts,BRICK PREM SHOR FO,06G,25,4.35,20.65,0.826,11007
2015,Orlando,Mens,T-shirts,BRICK PREM SHOR FO,10A,25,4.35,20.65,0.826,13784
2015,Orlando,Mens,T-shirts,BRICK PREM SHOR FO,HNV,25,4.35,20.65,0.826,12459
2015,Orlando,Mens,T-shirts,CALL IT PREM SHOR FO,H31J,25,4.35,20.65,0.826,19385
2015,Orlando,Mens,T-shirts,CALL IT PREM SHOR FO,HBK,25,4.35,20.65,0.826,24901
2015,Orlando,Mens,T-shirts,CALL IT PREM SHOR FO,HTR,25,4.35,20.65,0.826,24472
2015,Orlando,Mens,T-shirts,FORCE PREM SHOR FO,H31J,25,4.35,20.65,0.826,15530
2015,Orlando,Mens,T-shirts,FORCE PREM SHOR FO,HBK,25,4.35,20.65,0.826,23060
2015,Orlando,Mens,T-shirts,FORCE PREM SHOR FO,HTR,25,4.35,20.65,0.826,15847
2015,Orlando,Mens,T-shirts,HOLERIOT PREM SHOR FO,HBK,25,4.35,20.65,0.826,19861
2015,Orlando,Mens,T-shirts,HOLERIOT PREM SHOR FO,HRY,25,4.35,20.65,0.826,16654
2015,Orlando,Mens,T-shirts,ICON SLASH PREM SHOR FO,00A,25,4.35,20.65,0.826,24509
2015,Orlando,Mens,T-shirts,ICON SLASH PREM SHOR FO,06G,25,4.35,20.65,0.826,14866
2015,Orlando,Mens,T-shirts,ROAD HZRD PREM SHOR FO,10A,25,4.35,20.65,0.826,16897
2015,Orlando,Mens,T-shirts,ROAD HZRD PREM SHOR FO,HBK,25,4.35,20.65,0.826,21598
2015,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,67P,25,4.34,20.66,0.8264,18326
2015,Orlando,Mens,T-shirts,POLAROIDS PREM SHOR IN,44B,25,4.33,20.67,0.8268,10597
2015,Orlando,Mens,T-shirts,PALM READER PREM SHOR IN,06G,25,4.33,20.67,0.8268,17226
2015,Orlando,Mens,T-shirts,CONSTRUCT PREM SHOR FO,STBL,25,4.3,20.7,0.828,24781
2015,Orlando,Mens,T-shirts,CONSTRUCT PREM SHOR FO,VGR,25,4.3,20.7,0.828,20572
2015,Orlando,Mens,T-shirts,CALI VIBES PREM SHOR IN,10A,25,4.3,20.7,0.828,11326
2015,Orlando,Mens,T-shirts,TEMPO PREM SHOR IN,10A,25,4.3,20.7,0.828,17573
2015,Orlando,Mens,T-shirts,ORIGINAL PREM SHOR IN,3KR,25,4.29,20.71,0.8284,21188
2015,Orlando,Mens,T-shirts,OAO TONAL PREM SHOR FO,H3KC,25,4.27,20.73,0.8292,15210
2015,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,HGL,25,4.27,20.73,0.8292,23204
2015,Orlando,Mens,T-shirts,IRISH LUCK PREM SHOR FO,HKG2,25,4.26,20.74,0.8296,23807
2015,Orlando,Mens,T-shirts,CALI VIBES PREM SHOR IN,10AB,25,4.25,20.75,0.83,22344
2015,Orlando,Mens,T-shirts,ht,WHT,25,4.24,20.76,0.8304,13721
2015,Orlando,Mens,T-shirts,OAO TONAL PREM SHOR FO,44B,25,4.23,20.77,0.8308,12144
2015,Orlando,Mens,T-shirts,RESTPARADISE PREM SHOR IN,HBK,25,4.22,20.78,0.8312,19629
2015,Orlando,Mens,T-shirts,IRISH LUCK PREM SHOR FO,HKG1,25,4.21,20.79,0.8316,23701
2015,Orlando,Mens,T-shirts,PORT PREM SHOR IN,44B,25,4.2,20.8,0.832,18956
2015,Orlando,Mens,T-shirts,JAWZ PREM SHOR IN,10A,25,4.2,20.8,0.832,19165
2015,Orlando,Mens,T-shirts,DAY DREAMING PREM SHOR IN,10A,25,4.19,20.81,0.8324,13909
2015,Orlando,Mens,T-shirts,ORLANDO ICON PREM FO,BLK,25,4.18,20.82,0.8328,13701
2015,Orlando,Mens,T-shirts,STRIPPED PREM SHOR IN,06G,25,4.18,20.82,0.8328,17179
2015,Orlando,Mens,T-shirts,RESTPARADISE PREM SHOR IN,00A,25,4.18,20.82,0.8328,11081
2015,Orlando,Mens,T-shirts,MINGO FL PREM SHOR Q,HBK2,25,4.18,20.82,0.8328,16997
2015,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR IN,HBK1,25,4.17,20.83,0.8332,11414
2015,Orlando,Mens,T-shirts,MINIMAL PREM SHOR FO,HRY,25,4.16,20.84,0.8336,20902
2015,Orlando,Mens,T-shirts,FLORIDA PREM SHOR FO,HRY1,25,4.16,20.84,0.8336,12907
2015,Orlando,Mens,T-shirts,POWER ON PREM SHOR FO,H71R,25,4.16,20.84,0.8336,20377
2015,Orlando,Mens,T-shirts,POWER ON PREM SHOR FO,HAOR,25,4.16,20.84,0.8336,24595
2015,Orlando,Mens,T-shirts,FLORIDA PREM SHOR Q,HRY1,25,4.16,20.84,0.8336,13775
2015,Orlando,Mens,T-shirts,BREEZEWAY PREM SHOR IN,H4JV,25,4.12,20.88,0.8352,22067
2015,Orlando,Mens,T-shirts,BREEZEWAY PREM SHOR IN,HBK,25,4.12,20.88,0.8352,18103
2015,Orlando,Mens,T-shirts,STRIPPED PREM SHOR IN,HTR,25,4.12,20.88,0.8352,13019
2015,Orlando,Mens,T-shirts,THE KILL PREM SHOR IN,HRY,25,4.12,20.88,0.8352,21915
2015,Orlando,Mens,T-shirts,FLORIDA ICON PREM FO,HBK,25,4.08,20.92,0.8368,18974
2015,Orlando,Mens,T-shirts,FLORIDA ICON PREM FO,HTR,25,4.08,20.92,0.8368,21701
2015,Orlando,Mens,T-shirts,STRIPPED PREM SHOR IN,00A,25,4.08,20.92,0.8368,23095
2015,Orlando,Mens,T-shirts,101 COLOR BAR PREM FO,HBK,25,4.08,20.92,0.8368,11304
2015,Orlando,Mens,T-shirts,101 COLOR BAR PREM FO,HRY,25,4.08,20.92,0.8368,12208
2015,Orlando,Mens,T-shirts,ULUWATU PREM SHOR IN,00A,25,4.07,20.93,0.8372,13323
2015,Orlando,Mens,T-shirts,TRIPEL PREM SHOR IN,00A,25,3.95,21.05,0.842,20236
2015,Orlando,Mens,T-shirts,101 COLOR BAR PREM FO,BLK,25,3.95,21.05,0.842,15496
2015,Orlando,Mens,T-shirts,RESTPARADISE PREM SHOR IN,10A,25,3.9,21.1,0.844,22502
2015,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,H4JV,25,3.87,21.13,0.8452,16584
2015,Orlando,Mens,T-shirts,SHIPHEAD PREM SHOR IN,10A,25,3.79,21.21,0.8484,23385
2015,Orlando,Mens,T-shirts,MINGO FL PREM SHOR Q,WHT2,25,3.75,21.25,0.85,21325
2015,Orlando,Mens,T-shirts,FLORIDA PREM SHOR FO,WHT1,25,3.7,21.3,0.852,17468
2015,Orlando,Mens,T-shirts,FLORIDA PREM SHOR Q,WHT1,25,3.7,21.3,0.852,23442
2015,Orlando,Mens,T-shirts,MINIMAL PREM SHOR FO,HBK,25,3.65,21.35,0.854,15566
2015,Orlando,Mens,T-shirts,101 COLOR BAR PREM FO,WHT,25,3.65,21.35,0.854,23532
2015,Orlando,Mens,T-shirts,ORLANDO ICON PREM FO,HCYA,25,3.6,21.4,0.856,16075
2015,Orlando,Mens,T-shirts,101 COLOR BAR PREM FO,HKG,25,3.6,21.4,0.856,17888
2015,Orlando,Mens,T-shirts,STAPLE DRIFT PREM SHOR IN,00A,28,6.57,21.43,0.765357143,12770
2015,Orlando,Mens,T-shirts,STAPLE DRI PREM SHOR IN,07F,28,6.31,21.69,0.774642857,21724
2015,Orlando,Mens,T-shirts,STAPLE DRI PREM SHOR IN,44B,28,6.03,21.97,0.784642857,23555
2015,Orlando,Mens,T-shirts,WEATHERED DRI PREM SHOR IN,4FW,30,7.8,22.2,0.74,15240
2015,Orlando,Mens,T-shirts,ICON DRI PREM SHOR IN,4FW,30,7.71,22.29,0.743,24178
2015,Orlando,Mens,T-shirts,OAO DRI PREM SHOR IN,4FW,30,7.61,22.39,0.746333333,15835
2015,Orlando,Mens,T-shirts,ICON DRI PREM SHOR IN,HRL,30,7.6,22.4,0.746666667,14314
2015,Orlando,Mens,T-shirts,STAPLE PREM DRFT FO,44B,28,5.52,22.48,0.802857143,22630
2015,Orlando,Mens,T-shirts,OAO DRI PREM SHOR IN,HRL,30,7.5,22.5,0.75,16694
2015,Orlando,Mens,T-shirts,GNARLY VTG PREM SHOR IN,ALM,30,7.15,22.85,0.761666667,24304
2015,Orlando,Mens,T-shirts,STAPLE PREM DRFT FO,00A,28,4.99,23.01,0.821785714,13806
2015,Orlando,Mens,T-shirts,STAPLE PREM DRFT FO,07F,28,4.99,23.01,0.821785714,15545
2015,Orlando,Mens,T-shirts,STAPLE PREM DRFT FO,10A,28,4.99,23.01,0.821785714,20019
2015,Orlando,Mens,T-shirts,ORIGINAL VTG PREM SHOR IN,ALM,30,6.9,23.1,0.77,21242
2015,Orlando,Mens,T-shirts,HRLY PRO PST PREM SHOR Q,10A,28,4.8,23.2,0.828571429,23311
2015,Orlando,Mens,T-shirts,ICON DRI PREM SHOR IN,07F,30,6.56,23.44,0.781333333,21888
2015,Orlando,Mens,T-shirts,OAO DRI PREM SHOR IN,07F,30,6.46,23.54,0.784666667,16007
2015,Orlando,Mens,T-shirts,WEATHERED DRI PREM SHOR IN,00A,30,6.41,23.59,0.786333333,24860
2015,Orlando,Mens,T-shirts,WEATHERED DRI PREM SHOR IN,10A,30,6.41,23.59,0.786333333,16030
2015,Orlando,Mens,T-shirts,SVG FLRL DRI PREM SHOR IN,00A,30,6.36,23.64,0.788,21512
2015,Orlando,Mens,T-shirts,SHROUD PKT PREM SHOR IN,10A,28,4.35,23.65,0.844642857,13611
2015,Orlando,Mens,T-shirts,SHROUD PKT PREM SHOR IN,44B,28,4.35,23.65,0.844642857,11473
2015,Orlando,Mens,T-shirts,ACE PREM SHOR PS,CHLP,29.95,6.15,23.8,0.794657763,10725
2015,Orlando,Mens,T-shirts,IOCN PT TRI PREM SHOR IN,3JC,30,5.95,24.05,0.801666667,18006
2015,Orlando,Mens,T-shirts,IOCN PT TRI PREM SHOR IN,6DL,30,5.95,24.05,0.801666667,18827
2015,Orlando,Mens,T-shirts,OAO TRI PREM SHOR IN,3KS,30,5.85,24.15,0.805,14168
2015,Orlando,Mens,T-shirts,OAO TRI PREM SHOR IN,4MB,30,5.85,24.15,0.805,22327
2015,Orlando,Mens,T-shirts,OAO TRI PREM SHOR IN,CHR,30,5.85,24.15,0.805,16332
2015,Orlando,Mens,T-shirts,OAO TRI PREM SHOR IN,CHR1,30,5.85,24.15,0.805,13165
2015,Orlando,Mens,T-shirts,OAO TRI PREM SHOR IN,GRY1,30,5.85,24.15,0.805,13215
2015,Orlando,Mens,T-shirts,UNDERTOW TRI PREM SHOR IN,6DL,30,5.8,24.2,0.806666667,15139
2015,Orlando,Mens,T-shirts,OAO TRBLND PREM SHOR IN,GRYB,30,5.75,24.25,0.808333333,23815
2015,Orlando,Mens,T-shirts,SPARKS SPKLD PREM SHOR FO,BKO,30,4.3,25.7,0.856666667,12197
2015,Orlando,Mens,T-shirts,SPARKS SPKLD PREM SHOR FO,VGR,30,4.3,25.7,0.856666667,11896
2015,Orlando,Mens,T-shirts,NORDIC PREM SHOR FO,ONYX,30,3.95,26.05,0.868333333,11013
2015,Orlando,Mens,T-shirts,WRLD RECORD PREM SHOR FO,BKO,30,3.95,26.05,0.868333333,21185
2015,Orlando,Mens,T-shirts,WRLD RECORD PREM SHOR FO,STBL,30,3.95,26.05,0.868333333,15580
2015,Orlando,Mens,T-shirts,WRLD RECORD PREM SHOR FO,VHG,30,3.95,26.05,0.868333333,20434
2015,Orlando,Mens,T-shirts,MYSTRY SPOT PREM SHOR FO,BKO,30,3.85,26.15,0.871666667,16326
2015,Orlando,Mens,T-shirts,MYSTRY SPOT PREM SHOR FO,VHG,30,3.85,26.15,0.871666667,20474
2015,Orlando,Mens,T-shirts,BLINDSIDER PREM SHOR FO,BKO,30,3.7,26.3,0.876666667,17692
2015,Orlando,Mens,T-shirts,STAPLE BSBLL KNIT SHEN FO,00A,35,6.85,28.15,0.804285714,18158
2015,Orlando,Mens,T-shirts,STAPLE BSBLL KNIT SHEN FO,DMGA,35,6.85,28.15,0.804285714,22711
2015,Orlando,Mens,T-shirts,STAPLE BSBLL KNIT SHEN FO,UBHM,35,6.85,28.15,0.804285714,20673
2015,Orlando,Mens,T-shirts,STAPLE FTBLL KNIT SHOR FO,DMDM,35,5.98,29.02,0.829142857,15855
2015,Orlando,Mens,T-shirts,STAPLE FTBLL KNIT SHOR FO,HVDM,35,5.98,29.02,0.829142857,24718
2015,Orlando,Mens,T-shirts,JJ ALOHA PREM SHOR IN,CAMO,40,9.2,30.8,0.77,16854
2015,Orlando,Mens,T-shirts,BOYS GLOBAL SHRT SHOR IN,CYA,12.99,4.09,8.9,0.685142417,20511
2015,Orlando,Mens,T-shirts,MARVEL BOYS REGF FO,BLK,12.99,3.64,9.35,0.71978445,24961
2015,Orlando,Mens,T-shirts,BOYS GLOBAL SHRT SHOR IN,10A,12.99,3.63,9.36,0.720554273,18850
2015,Orlando,Mens,T-shirts,SOLO BOLT SHRT SHOR IN,ROY,12.99,3.59,9.4,0.723633564,11371
2015,Orlando,Mens,T-shirts,OCTOPUS BOYS SHRT IN,CLT,12.99,3.46,9.53,0.733641263,11900
2015,Orlando,Mens,T-shirts,MONKEY AROUND BOYS SHRT,CLT,12.99,3.46,9.53,0.733641263,23200
2015,Orlando,Mens,T-shirts,ERA SHRT SHOR IN,CLT,12.99,3.46,9.53,0.733641263,12632
2015,Orlando,Mens,T-shirts,ERA SHRT SHOR IN,WHT,12.99,3.06,9.93,0.76443418,13402
2015,Orlando,Mens,T-shirts,LONE WOLF BOYS REGF FO,HTG,12.99,3.04,9.95,0.765973826,10814
2015,Orlando,Mens,T-shirts,STADIUM LINES BOYS FO,BLU,12.99,3.04,9.95,0.765973826,22078
2015,Orlando,Mens,T-shirts,TROPASKULL BOYS REGF FO,KEL,12.99,3.04,9.95,0.765973826,16553
2015,Orlando,Mens,T-shirts,BEWARE BOYS REGF FO,YEL,12.99,2.99,10,0.769822941,13240
2015,Orlando,Mens,T-shirts,HAND KRUSH SHRT REGF FO,YEL,12.99,2.9,10.09,0.776751347,22519
2015,Orlando,Mens,T-shirts,SO KOI BOYS REGF FO,WHT,12.99,2.72,10.27,0.79060816,12365
2015,Orlando,Mens,T-shirts,FLAT BAR SHRT SHOR FO,HBK,16.99,3.49,13.5,0.79458505,24722
2015,Orlando,Mens,T-shirts,SMALL ISLAND SHRT SHOR FO,10A,16.99,3.49,13.5,0.79458505,16063
2015,Orlando,Mens,T-shirts,ICON SLASH SHRT SHOR FO,HBK,18,3.49,14.51,0.806111111,18454
2015,Orlando,Mens,T-shirts,ICON SLASH SHRT SHOR FO,HRY,18,3.49,14.51,0.806111111,23250
2015,Orlando,Mens,T-shirts,PINEAPPLE SHRT SHOR FO,06G,18,3.49,14.51,0.806111111,16781
2015,Orlando,Mens,T-shirts,POOLSIDE SHRT SHOR FO,06G,18,3.49,14.51,0.806111111,15752
2015,Orlando,Mens,T-shirts,POOLSIDE SHRT SHOR FO,HBK,18,3.49,14.51,0.806111111,21261
2015,Orlando,Mens,T-shirts,THE LOST SHRT SHOR FO,49X,18,3.49,14.51,0.806111111,23872
2015,Orlando,Mens,T-shirts,THE LOST SHRT SHOR FO,HTR,18,3.49,14.51,0.806111111,18228
2015,Orlando,Mens,T-shirts,WORLD RECORD SHRT SHOR FO,00A,18,3.49,14.51,0.806111111,12014
2015,Orlando,Mens,T-shirts,WORLD RECORD SHRT SHOR FO,06G,18,3.49,14.51,0.806111111,13236
2015,Orlando,Mens,T-shirts,LIGHT UP SHRT SHOR FO,00A,18,3,15,0.833333333,11505
2015,Orlando,Mens,T-shirts,POLAROIDS SHRT SHOR FO,HNV,18,3,15,0.833333333,21221
2015,Orlando,Mens,T-shirts,SUNSCAPE SHRT SHOR FO,10A,18,2.95,15.05,0.836111111,11526
2015,Orlando,Mens,T-shirts,LIGHT UP SHRT SHOR FO,HRY,18,2.9,15.1,0.838888889,15160
2015,Orlando,Mens,T-shirts,THUG BITE SHRT SHOR FO,10A,18,2.65,15.35,0.852777778,13343
2015,Orlando,Mens,T-shirts,ICON SHRT SHOR IN,BLK,19.99,3.78,16.21,0.810905453,19556
2015,Orlando,Mens,T-shirts,KRUSH CTRY SHRT SHOR FO,BRZL,22,3.93,18.07,0.821363636,24575
2015,Orlando,Mens,T-shirts,KRUSH CTRY SHRT SHOR FO,CALI,22,3.93,18.07,0.821363636,21761
2015,Orlando,Mens,T-shirts,KRUSH CTRY SHRT SHOR FO,CNA,22,3.93,18.07,0.821363636,20761
2015,Orlando,Mens,T-shirts,KRUSH CTRY SHRT SHOR FO,ENG,22,3.93,18.07,0.821363636,13366
2015,Orlando,Mens,T-shirts,KRUSH CTRY SHRT SHOR FO,GER,22,3.93,18.07,0.821363636,10565
2015,Orlando,Mens,T-shirts,KRUSH CTRY SHRT SHOR FO,USA,22,3.93,18.07,0.821363636,24622
2015,Orlando,Mens,T-shirts,ICON CLASSIC SHOR FO,6DL,22,3.88,18.12,0.823636364,11894
2015,Orlando,Mens,T-shirts,ICON CLASSIC SHOR FO,CNDR,22,3.88,18.12,0.823636364,23940
2015,Orlando,Mens,T-shirts,STING SHRT SHOR IN,4GD,22,3.88,18.12,0.823636364,18196
2015,Orlando,Mens,T-shirts,SPRAY FADER SHRT SHOR IN,CNDR,22,3.83,18.17,0.825909091,12652
2015,Orlando,Mens,T-shirts,FLORIDA SHRT SHOR FO,3GU,22,3.83,18.17,0.825909091,16727
2015,Orlando,Mens,T-shirts,O&O CLASSIC SHOR FO,BLK,22,3.78,18.22,0.828181818,15848
2015,Orlando,Mens,T-shirts,O&O CLASSIC SHOR FO,CNDR,22,3.78,18.22,0.828181818,24344
2015,Orlando,Mens,T-shirts,O&O CLASSIC SHOR FO,NVY,22,3.78,18.22,0.828181818,12969
2015,Orlando,Mens,T-shirts,ICON SHRT SHOR FO,BLK,22,3.73,18.27,0.830454545,16352
2015,Orlando,Mens,T-shirts,ICON SHRT SHOR FO,CNDR,22,3.73,18.27,0.830454545,16923
2015,Orlando,Mens,T-shirts,ICON COUNTRY FLAG REGF FO,CNA,22,3.39,18.61,0.845909091,22303
2015,Orlando,Mens,T-shirts,ICON CLASSIC SHOR FO,HTG,22,3.37,18.63,0.846818182,13325
2015,Orlando,Mens,T-shirts,ICON CLASSIC SHOR FO,10A,22,3.31,18.69,0.849545455,23105
2015,Orlando,Mens,T-shirts,O&O CLASSIC SHOR FO,WHT,22,3.21,18.79,0.854090909,20498
2015,Orlando,Mens,T-shirts,ICON SHRT SHOR FO,WHT,22,3.16,18.84,0.856363636,20439
2015,Orlando,Mens,T-shirts,ICON SHRT SHOR FO,KEL,22,2.88,19.12,0.869090909,17183
2015,Orlando,Mens,T-shirts,BLANKET POCKET PAC,RED,25,5.15,19.85,0.794,21266
2015,Orlando,Mens,T-shirts,OAO HI TRIBE SHRT SHOR PS,BLK,24.95,4.63,20.32,0.814428858,22027
2015,Orlando,Mens,T-shirts,APERTURE PREM SHRT PS,WHT,24.95,4.3,20.65,0.827655311,24025
